DATA-JOGO;JOGO_ID;CASA_ID;PONTOS_CASA;ARREM_PCT_CASA;LANC_LIV_PCT_CASA;ARREM_3PT_PCT_CASA;ASSISTS_CASA;REBOTES_CASA;VISITANTE_ID;PONTOS_VISIT;ARREM_PCT_VISIT;LANC_LIV_PCT_VISIT;ARREM_3PT_PCT_VISIT;ASSISTS_VISIT;REBOTES_VISIT;TIME_VENCEDOR
11/11/2019;21900142;1610612740;116.0;0.4320000000000001;0.741;0.311;26.0;46.0;1610612745;122.0;0.518;0.688;0.293;16.0;47.0;VISITANTE
11/11/2019;21900144;1610612744;108.0;0.479;0.5710000000000001;0.32299999999999995;23.0;44.0;1610612762;122.0;0.494;0.813;0.457;30.0;43.0;VISITANTE
11/11/2019;21900145;1610612746;98.0;0.37;0.733;0.222;25.0;66.0;1610612761;88.0;0.4;0.6;0.3670000000000001;25.0;38.0;CASA
10/11/2019;21900132;1610612750;98.0;0.35100000000000003;0.727;0.133;22.0;53.0;1610612743;100.0;0.386;0.647;0.393;26.0;57.0;VISITANTE
10/11/2019;21900133;1610612753;102.0;0.461;0.833;0.417;27.0;37.0;1610612754;109.0;0.527;0.8;0.45;31.0;43.0;VISITANTE
10/11/2019;21900134;1610612755;114.0;0.5479999999999999;0.75;0.35700000000000004;29.0;49.0;1610612766;106.0;0.452;0.727;0.424;22.0;31.0;CASA
10/11/2019;21900135;1610612760;119.0;0.495;0.706;0.405;31.0;35.0;1610612749;121.0;0.5660000000000001;0.889;0.393;27.0;48.0;VISITANTE
10/11/2019;21900136;1610612752;87.0;0.36;0.64;0.29;19.0;52.0;1610612739;108.0;0.439;0.903;0.28600000000000003;20.0;45.0;VISITANTE
10/11/2019;21900137;1610612756;138.0;0.525;0.789;0.452;37.0;42.0;1610612751;112.0;0.484;0.941;0.235;27.0;43.0;CASA
10/11/2019;21900138;1610612757;124.0;0.433;0.7859999999999999;0.333;19.0;61.0;1610612737;113.0;0.404;0.72;0.268;21.0;48.0;CASA
10/11/2019;21900139;1610612747;104.0;0.436;0.632;0.333;31.0;51.0;1610612761;113.0;0.483;0.682;0.333;26.0;43.0;VISITANTE
09/11/2019;21900127;1610612759;115.0;0.394;0.767;0.467;24.0;57.0;1610612738;135.0;0.511;0.893;0.378;28.0;43.0;VISITANTE
09/11/2019;21900128;1610612766;110.0;0.409;0.765;0.343;27.0;42.0;1610612740;115.0;0.5329999999999999;0.7;0.424;25.0;45.0;VISITANTE
09/11/2019;21900129;1610612741;94.0;0.378;0.889;0.125;21.0;46.0;1610612745;117.0;0.47;0.7140000000000001;0.4320000000000001;18.0;55.0;VISITANTE
09/11/2019;21900130;1610612763;122.0;0.526;0.7140000000000001;0.333;31.0;39.0;1610612742;138.0;0.536;0.8;0.429;27.0;47.0;VISITANTE
09/11/2019;21900131;1610612760;114.0;0.544;0.8240000000000001;0.467;30.0;42.0;1610612744;108.0;0.494;1.0;0.318;22.0;34.0;CASA
08/11/2019;21900116;1610612754;112.0;0.518;0.88;0.267;23.0;44.0;1610612765;106.0;0.453;0.833;0.394;27.0;40.0;CASA
08/11/2019;21900117;1610612753;118.0;0.473;0.852;0.25;24.0;57.0;1610612763;86.0;0.3720000000000001;0.846;0.379;23.0;36.0;CASA
08/11/2019;21900118;1610612764;100.0;0.469;0.5;0.226;26.0;47.0;1610612739;113.0;0.456;0.862;0.222;18.0;48.0;VISITANTE
08/11/2019;21900119;1610612737;109.0;0.529;0.5710000000000001;0.321;23.0;34.0;1610612758;121.0;0.5529999999999999;0.8640000000000001;0.581;27.0;36.0;VISITANTE
08/11/2019;21900120;1610612750;125.0;0.4320000000000001;0.69;0.25;20.0;59.0;1610612744;119.0;0.417;0.958;0.28600000000000003;18.0;49.0;CASA
08/11/2019;21900121;1610612740;104.0;0.404;0.667;0.244;21.0;53.0;1610612761;122.0;0.441;0.875;0.442;27.0;53.0;VISITANTE
08/11/2019;21900122;1610612742;102.0;0.411;0.8240000000000001;0.318;18.0;47.0;1610612752;106.0;0.416;0.581;0.5;19.0;56.0;VISITANTE
08/11/2019;21900123;1610612743;100.0;0.448;0.765;0.409;28.0;41.0;1610612755;97.0;0.442;0.471;0.5;28.0;49.0;CASA
08/11/2019;21900124;1610612762;103.0;0.405;0.69;0.417;15.0;56.0;1610612749;100.0;0.358;0.733;0.278;14.0;54.0;CASA
08/11/2019;21900125;1610612757;115.0;0.412;0.96;0.3670000000000001;11.0;48.0;1610612751;119.0;0.414;0.7;0.4320000000000001;18.0;51.0;VISITANTE
08/11/2019;21900126;1610612747;95.0;0.449;0.875;0.25;30.0;48.0;1610612748;80.0;0.35;0.75;0.171;18.0;37.0;CASA
07/11/2019;21900112;1610612766;87.0;0.384;0.7140000000000001;0.194;21.0;49.0;1610612738;108.0;0.43;0.7829999999999999;0.303;29.0;52.0;VISITANTE
07/11/2019;21900113;1610612759;121.0;0.5429999999999999;0.909;0.45;32.0;47.0;1610612760;112.0;0.525;0.75;0.476;26.0;31.0;CASA
07/11/2019;21900114;1610612756;108.0;0.44;0.742;0.344;22.0;40.0;1610612748;124.0;0.5489999999999999;0.792;0.536;22.0;41.0;VISITANTE
07/11/2019;21900115;1610612746;107.0;0.438;0.833;0.174;20.0;57.0;1610612757;101.0;0.375;0.75;0.282;18.0;51.0;CASA
06/11/2019;21900103;1610612765;122.0;0.557;0.792;0.5;37.0;43.0;1610612752;102.0;0.488;0.619;0.44;24.0;30.0;CASA
06/11/2019;21900104;1610612754;121.0;0.468;0.8079999999999999;0.4;35.0;48.0;1610612764;106.0;0.389;1.0;0.325;24.0;48.0;CASA
06/11/2019;21900105;1610612737;93.0;0.405;0.7709999999999999;0.2;18.0;41.0;1610612741;113.0;0.5;0.667;0.394;26.0;43.0;VISITANTE
06/11/2019;21900106;1610612761;124.0;0.551;0.828;0.483;28.0;37.0;1610612758;120.0;0.442;0.762;0.455;23.0;43.0;CASA
06/11/2019;21900107;1610612745;129.0;0.495;0.632;0.467;31.0;50.0;1610612744;112.0;0.396;0.821;0.394;22.0;51.0;CASA
06/11/2019;21900108;1610612763;137.0;0.568;0.833;0.522;34.0;49.0;1610612750;121.0;0.448;0.731;0.35600000000000004;29.0;36.0;CASA
06/11/2019;21900109;1610612742;107.0;0.429;0.8;0.355;20.0;43.0;1610612753;106.0;0.488;0.7859999999999999;0.25;25.0;44.0;CASA
06/11/2019;21900110;1610612762;106.0;0.461;0.667;0.364;21.0;50.0;1610612755;104.0;0.413;0.882;0.32;20.0;42.0;CASA
06/11/2019;21900111;1610612746;124.0;0.418;0.8059999999999999;0.419;21.0;54.0;1610612749;129.0;0.429;0.794;0.3670000000000001;18.0;54.0;VISITANTE
05/11/2019;21900097;1610612766;122.0;0.477;0.667;0.32299999999999995;22.0;37.0;1610612754;120.0;0.5429999999999999;0.857;0.4;27.0;43.0;CASA
05/11/2019;21900098;1610612739;113.0;0.421;0.909;0.394;22.0;43.0;1610612738;119.0;0.565;0.733;0.4;24.0;45.0;VISITANTE
05/11/2019;21900099;1610612737;108.0;0.478;0.688;0.3670000000000001;22.0;48.0;1610612759;100.0;0.418;0.696;0.242;18.0;41.0;CASA
05/11/2019;21900100;1610612741;112.0;0.506;0.522;0.438;22.0;42.0;1610612747;118.0;0.489;0.708;0.333;26.0;49.0;VISITANTE
05/11/2019;21900101;1610612760;102.0;0.43;0.8;0.364;21.0;38.0;1610612753;94.0;0.39;0.871;0.136;15.0;53.0;CASA
05/11/2019;21900102;1610612743;109.0;0.523;0.625;0.391;35.0;47.0;1610612748;89.0;0.364;0.64;0.31;23.0;44.0;CASA
04/11/2019;21900091;1610612764;115.0;0.462;0.84;0.276;27.0;41.0;1610612765;99.0;0.415;0.7829999999999999;0.481;21.0;42.0;CASA
04/11/2019;21900092;1610612751;135.0;0.5329999999999999;0.75;0.39;32.0;45.0;1610612740;125.0;0.495;0.762;0.406;18.0;39.0;CASA
04/11/2019;21900093;1610612763;100.0;0.426;0.81;0.12;19.0;51.0;1610612745;107.0;0.376;0.69;0.34;20.0;51.0;VISITANTE
04/11/2019;21900094;1610612750;106.0;0.359;0.8640000000000001;0.302;20.0;47.0;1610612749;134.0;0.5379999999999999;0.667;0.359;24.0;57.0;VISITANTE
04/11/2019;21900095;1610612756;114.0;0.532;0.778;0.393;24.0;40.0;1610612755;109.0;0.472;0.6;0.448;21.0;38.0;CASA
04/11/2019;21900096;1610612744;127.0;0.488;0.917;0.385;28.0;47.0;1610612757;118.0;0.448;0.7859999999999999;0.325;16.0;44.0;CASA
03/11/2019;21900085;1610612754;108.0;0.471;0.741;0.308;28.0;49.0;1610612741;95.0;0.429;0.56;0.31;27.0;42.0;CASA
03/11/2019;21900086;1610612748;129.0;0.528;0.773;0.439;38.0;46.0;1610612745;100.0;0.392;0.774;0.292;19.0;38.0;CASA
03/11/2019;21900087;1610612752;92.0;0.4;0.645;0.258;18.0;38.0;1610612758;113.0;0.482;0.64;0.385;25.0;50.0;VISITANTE
03/11/2019;21900088;1610612759;96.0;0.398;0.828;0.24;23.0;47.0;1610612747;103.0;0.483;0.684;0.25;21.0;46.0;VISITANTE
03/11/2019;21900089;1610612739;111.0;0.406;0.682;0.375;24.0;41.0;1610612742;131.0;0.532;0.846;0.488;34.0;51.0;VISITANTE
03/11/2019;21900090;1610612746;105.0;0.391;0.765;0.219;15.0;54.0;1610612762;94.0;0.397;0.71;0.32299999999999995;16.0;37.0;CASA
02/11/2019;21900077;1610612760;115.0;0.456;0.7829999999999999;0.405;20.0;44.0;1610612740;104.0;0.426;0.591;0.344;25.0;56.0;CASA
02/11/2019;21900078;1610612765;113.0;0.451;0.7929999999999999;0.29600000000000004;21.0;41.0;1610612751;109.0;0.462;0.765;0.313;24.0;48.0;CASA
02/11/2019;21900079;1610612753;87.0;0.43;0.636;0.207;22.0;47.0;1610612743;91.0;0.37;0.718;0.321;15.0;41.0;VISITANTE
02/11/2019;21900080;1610612764;109.0;0.389;0.852;0.343;21.0;39.0;1610612750;131.0;0.5429999999999999;0.706;0.436;33.0;47.0;VISITANTE
02/11/2019;21900081;1610612763;105.0;0.488;0.632;0.321;26.0;46.0;1610612756;114.0;0.5;0.75;0.412;26.0;32.0;VISITANTE
02/11/2019;21900082;1610612749;115.0;0.461;0.8;0.342;30.0;51.0;1610612761;105.0;0.405;0.88;0.417;24.0;42.0;CASA
02/11/2019;21900083;1610612744;87.0;0.442;0.769;0.321;23.0;40.0;1610612766;93.0;0.424;0.696;0.172;18.0;48.0;VISITANTE
02/11/2019;21900084;1610612757;128.0;0.5770000000000001;0.76;0.5589999999999999;21.0;36.0;1610612755;129.0;0.505;0.833;0.333;36.0;46.0;VISITANTE
01/11/2019;21900069;1610612751;123.0;0.494;0.7140000000000001;0.594;26.0;55.0;1610612745;116.0;0.414;0.815;0.25;21.0;40.0;CASA
01/11/2019;21900070;1610612754;102.0;0.406;0.905;0.185;20.0;58.0;1610612739;95.0;0.368;0.8;0.344;20.0;45.0;CASA
01/11/2019;21900071;1610612753;91.0;0.374;0.647;0.324;21.0;40.0;1610612749;123.0;0.505;0.667;0.362;24.0;58.0;VISITANTE
01/11/2019;21900072;1610612738;104.0;0.446;0.931;0.324;21.0;44.0;1610612752;102.0;0.398;0.667;0.368;22.0;51.0;CASA
01/11/2019;21900073;1610612741;112.0;0.438;0.7829999999999999;0.4;29.0;42.0;1610612765;106.0;0.482;0.75;0.207;21.0;47.0;CASA
01/11/2019;21900074;1610612742;110.0;0.392;0.696;0.389;23.0;61.0;1610612747;119.0;0.49;0.762;0.281;24.0;41.0;VISITANTE
01/11/2019;21900075;1610612758;102.0;0.488;0.706;0.276;15.0;38.0;1610612762;101.0;0.479;0.741;0.393;18.0;36.0;CASA
01/11/2019;21900076;1610612744;110.0;0.464;0.905;0.464;25.0;39.0;1610612759;127.0;0.473;0.867;0.371;23.0;52.0;VISITANTE
31/10/2019;21900066;1610612737;97.0;0.409;0.6920000000000001;0.206;20.0;50.0;1610612748;106.0;0.476;0.632;0.378;29.0;41.0;VISITANTE
31/10/2019;21900067;1610612740;122.0;0.532;0.7809999999999999;0.455;30.0;37.0;1610612743;107.0;0.483;0.875;0.269;24.0;35.0;CASA
31/10/2019;21900068;1610612746;103.0;0.429;0.741;0.192;16.0;47.0;1610612759;97.0;0.45;0.667;0.333;15.0;49.0;CASA
30/10/2019;21900055;1610612739;117.0;0.526;0.8059999999999999;0.417;25.0;47.0;1610612741;111.0;0.433;0.826;0.359;25.0;32.0;CASA
30/10/2019;21900056;1610612753;95.0;0.42;0.75;0.375;24.0;52.0;1610612752;83.0;0.378;0.7;0.226;19.0;44.0;CASA
30/10/2019;21900057;1610612755;117.0;0.467;0.7859999999999999;0.36;24.0;56.0;1610612750;95.0;0.395;0.75;0.28600000000000003;12.0;34.0;CASA
30/10/2019;21900058;1610612738;116.0;0.446;0.81;0.415;25.0;45.0;1610612749;105.0;0.463;0.625;0.311;21.0;45.0;CASA
30/10/2019;21900059;1610612751;108.0;0.441;0.615;0.32299999999999995;21.0;54.0;1610612754;118.0;0.469;0.85;0.423;25.0;41.0;VISITANTE
30/10/2019;21900060;1610612761;125.0;0.593;0.833;0.481;30.0;34.0;1610612765;113.0;0.466;0.7390000000000001;0.467;30.0;42.0;CASA
30/10/2019;21900061;1610612764;158.0;0.626;0.828;0.556;31.0;40.0;1610612745;159.0;0.534;0.7879999999999999;0.426;34.0;44.0;VISITANTE
30/10/2019;21900062;1610612760;99.0;0.393;0.784;0.14800000000000002;15.0;55.0;1610612757;102.0;0.395;0.708;0.486;19.0;49.0;VISITANTE
30/10/2019;21900063;1610612762;110.0;0.55;0.688;0.458;23.0;36.0;1610612746;96.0;0.476;0.833;0.348;19.0;36.0;CASA
30/10/2019;21900064;1610612758;111.0;0.458;0.75;0.304;26.0;39.0;1610612766;118.0;0.5479999999999999;0.7140000000000001;0.5;30.0;46.0;VISITANTE
30/10/2019;21900065;1610612744;110.0;0.439;0.833;0.28600000000000003;24.0;43.0;1610612756;121.0;0.458;0.857;0.417;33.0;45.0;VISITANTE
29/10/2019;21900052;1610612748;112.0;0.452;0.733;0.419;19.0;49.0;1610612737;97.0;0.422;0.667;0.282;28.0;33.0;CASA
29/10/2019;21900053;1610612743;106.0;0.473;0.6920000000000001;0.344;24.0;50.0;1610612742;109.0;0.488;0.583;0.35100000000000003;29.0;42.0;VISITANTE
29/10/2019;21900054;1610612747;120.0;0.465;0.846;0.269;25.0;54.0;1610612763;91.0;0.326;0.957;0.206;20.0;46.0;CASA
28/10/2019;21900041;1610612765;96.0;0.457;0.9;0.542;21.0;48.0;1610612754;94.0;0.415;0.769;0.28600000000000003;24.0;45.0;CASA
28/10/2019;21900042;1610612752;105.0;0.418;0.625;0.31;19.0;63.0;1610612741;98.0;0.424;0.81;0.257;19.0;38.0;CASA
28/10/2019;21900043;1610612737;103.0;0.429;0.688;0.333;23.0;45.0;1610612755;105.0;0.42;0.8;0.268;22.0;49.0;VISITANTE
28/10/2019;21900044;1610612761;104.0;0.388;0.933;0.256;19.0;52.0;1610612753;95.0;0.382;0.833;0.308;22.0;47.0;CASA
28/10/2019;21900045;1610612745;116.0;0.433;0.848;0.227;21.0;40.0;1610612760;112.0;0.436;0.708;0.371;22.0;52.0;CASA
28/10/2019;21900046;1610612749;129.0;0.522;0.667;0.447;29.0;50.0;1610612739;112.0;0.45;0.833;0.308;19.0;48.0;CASA
28/10/2019;21900047;1610612740;123.0;0.466;0.545;0.319;36.0;41.0;1610612744;134.0;0.49;0.75;0.4;37.0;61.0;VISITANTE
28/10/2019;21900048;1610612759;113.0;0.482;0.75;0.318;25.0;50.0;1610612757;110.0;0.39;0.815;0.303;19.0;49.0;CASA
28/10/2019;21900049;1610612756;95.0;0.413;0.696;0.382;23.0;40.0;1610612762;96.0;0.38;0.821;0.32299999999999995;19.0;49.0;VISITANTE
28/10/2019;21900050;1610612758;94.0;0.396;0.625;0.324;25.0;48.0;1610612743;101.0;0.3670000000000001;0.905;0.278;19.0;54.0;VISITANTE
28/10/2019;21900051;1610612746;111.0;0.482;0.905;0.364;23.0;44.0;1610612766;96.0;0.434;0.7140000000000001;0.359;24.0;38.0;CASA
27/10/2019;21900036;1610612760;120.0;0.564;0.773;0.469;24.0;50.0;1610612744;92.0;0.326;0.871;0.152;17.0;39.0;CASA
27/10/2019;21900037;1610612763;134.0;0.485;0.8;0.424;33.0;49.0;1610612751;133.0;0.436;0.8109999999999999;0.333;28.0;53.0;CASA
27/10/2019;21900038;1610612742;119.0;0.394;0.78;0.26;27.0;46.0;1610612757;121.0;0.517;0.846;0.409;13.0;48.0;VISITANTE
27/10/2019;21900039;1610612750;116.0;0.429;0.758;0.289;24.0;46.0;1610612748;109.0;0.494;0.667;0.417;25.0;41.0;CASA
27/10/2019;21900040;1610612747;120.0;0.527;0.7859999999999999;0.355;30.0;47.0;1610612766;101.0;0.385;0.913;0.28600000000000003;19.0;45.0;CASA
26/10/2019;21900026;1610612749;126.0;0.436;0.7709999999999999;0.315;22.0;47.0;1610612748;131.0;0.455;0.639;0.364;33.0;54.0;VISITANTE
26/10/2019;21900027;1610612765;111.0;0.539;0.583;0.421;20.0;35.0;1610612755;117.0;0.483;0.667;0.382;30.0;38.0;VISITANTE
26/10/2019;21900028;1610612737;103.0;0.512;0.5329999999999999;0.3;22.0;52.0;1610612753;99.0;0.354;0.923;0.161;15.0;46.0;CASA
26/10/2019;21900029;1610612752;95.0;0.378;0.765;0.259;15.0;55.0;1610612738;118.0;0.452;0.655;0.366;24.0;46.0;VISITANTE
26/10/2019;21900030;1610612739;110.0;0.5;0.655;0.355;23.0;44.0;1610612754;99.0;0.448;0.846;0.35700000000000004;23.0;36.0;CASA
26/10/2019;21900031;1610612741;84.0;0.299;0.68;0.257;18.0;45.0;1610612761;108.0;0.463;0.944;0.35700000000000004;27.0;59.0;VISITANTE
26/10/2019;21900032;1610612745;126.0;0.457;0.9;0.289;27.0;45.0;1610612740;123.0;0.46;0.813;0.36;27.0;42.0;CASA
26/10/2019;21900033;1610612759;124.0;0.463;0.8240000000000001;0.35700000000000004;29.0;53.0;1610612764;122.0;0.495;0.706;0.471;30.0;41.0;CASA
26/10/2019;21900034;1610612762;113.0;0.564;0.583;0.486;28.0;43.0;1610612758;81.0;0.37;0.8240000000000001;0.269;16.0;31.0;CASA
26/10/2019;21900035;1610612756;130.0;0.5;0.794;0.395;32.0;49.0;1610612746;122.0;0.46;0.795;0.344;20.0;41.0;CASA
25/10/2019;21900017;1610612738;112.0;0.385;0.938;0.342;21.0;56.0;1610612761;106.0;0.474;0.8240000000000001;0.5;22.0;46.0;CASA
25/10/2019;21900018;1610612766;99.0;0.44;0.5;0.414;26.0;42.0;1610612750;121.0;0.473;0.742;0.316;30.0;52.0;VISITANTE
25/10/2019;21900019;1610612751;113.0;0.474;0.6759999999999999;0.4320000000000001;21.0;46.0;1610612752;109.0;0.469;0.5710000000000001;0.68;17.0;39.0;CASA
25/10/2019;21900020;1610612763;102.0;0.415;0.7;0.345;24.0;56.0;1610612741;110.0;0.43;0.75;0.28600000000000003;18.0;45.0;VISITANTE
25/10/2019;21900021;1610612740;116.0;0.459;0.733;0.366;30.0;48.0;1610612742;123.0;0.484;0.731;0.35;23.0;49.0;VISITANTE
25/10/2019;21900022;1610612760;85.0;0.398;0.636;0.217;14.0;49.0;1610612764;97.0;0.402;0.8;0.268;21.0;47.0;VISITANTE
25/10/2019;21900023;1610612743;108.0;0.391;0.8059999999999999;0.259;21.0;45.0;1610612756;107.0;0.395;0.969;0.28600000000000003;25.0;54.0;CASA
25/10/2019;21900024;1610612758;112.0;0.425;0.852;0.405;17.0;43.0;1610612757;122.0;0.541;0.8640000000000001;0.3670000000000001;23.0;40.0;VISITANTE
25/10/2019;21900025;1610612747;95.0;0.395;0.792;0.308;19.0;42.0;1610612762;86.0;0.414;0.952;0.32;19.0;40.0;CASA
24/10/2019;21900014;1610612765;100.0;0.412;0.909;0.27;20.0;39.0;1610612737;117.0;0.512;0.857;0.355;27.0;42.0;VISITANTE
24/10/2019;21900015;1610612745;111.0;0.3670000000000001;0.7440000000000001;0.333;25.0;57.0;1610612749;117.0;0.465;0.5;0.348;31.0;53.0;VISITANTE
24/10/2019;21900016;1610612744;122.0;0.394;0.967;0.35700000000000004;27.0;42.0;1610612746;141.0;0.625;0.767;0.563;33.0;39.0;VISITANTE
23/10/2019;21900003;1610612766;126.0;0.511;0.813;0.523;28.0;41.0;1610612741;125.0;0.467;0.818;0.3;25.0;49.0;CASA
23/10/2019;21900004;1610612754;110.0;0.461;0.833;0.381;26.0;36.0;1610612765;119.0;0.526;0.7879999999999999;0.458;26.0;45.0;VISITANTE
23/10/2019;21900005;1610612753;94.0;0.43;0.579;0.3;24.0;46.0;1610612739;85.0;0.375;0.667;0.265;20.0;54.0;CASA
23/10/2019;21900006;1610612751;126.0;0.475;0.5770000000000001;0.441;19.0;48.0;1610612750;127.0;0.426;0.7859999999999999;0.302;23.0;52.0;VISITANTE
23/10/2019;21900007;1610612748;120.0;0.471;0.846;0.389;18.0;51.0;1610612763;101.0;0.4270000000000001;0.667;0.156;22.0;40.0;CASA
23/10/2019;21900008;1610612755;107.0;0.435;0.722;0.241;24.0;62.0;1610612738;93.0;0.3670000000000001;0.588;0.269;18.0;41.0;CASA
23/10/2019;21900009;1610612742;108.0;0.461;0.818;0.306;17.0;46.0;1610612764;100.0;0.398;0.833;0.268;26.0;47.0;CASA
23/10/2019;21900010;1610612759;120.0;0.506;0.8059999999999999;0.333;22.0;51.0;1610612752;111.0;0.468;0.722;0.333;24.0;39.0;CASA
23/10/2019;21900011;1610612762;100.0;0.444;0.7;0.25;15.0;49.0;1610612760;95.0;0.386;0.677;0.37;15.0;48.0;CASA
23/10/2019;21900012;1610612756;124.0;0.5;0.833;0.333;31.0;44.0;1610612758;95.0;0.391;0.654;0.345;17.0;47.0;CASA
23/10/2019;21900013;1610612757;100.0;0.414;0.913;0.25;13.0;48.0;1610612743;108.0;0.42;0.815;0.563;24.0;45.0;VISITANTE
22/10/2019;21900001;1610612761;130.0;0.408;0.8420000000000001;0.35;23.0;57.0;1610612740;122.0;0.422;0.85;0.422;30.0;53.0;CASA
22/10/2019;21900002;1610612746;112.0;0.519;0.708;0.355;24.0;45.0;1610612747;102.0;0.435;0.7140000000000001;0.394;20.0;41.0;CASA
18/10/2019;11900074;1610612755;93.0;0.405;0.643;0.259;24.0;48.0;1610612764;112.0;0.482;0.8;0.4320000000000001;28.0;37.0;VISITANTE
18/10/2019;11900075;1610612751;107.0;0.388;0.643;0.325;16.0;51.0;1610612761;123.0;0.463;0.846;0.511;31.0;57.0;VISITANTE
18/10/2019;11900076;1610612748;133.0;0.5429999999999999;0.722;0.486;26.0;45.0;1610612745;144.0;0.523;0.762;0.449;22.0;42.0;VISITANTE
18/10/2019;11900077;1610612752;116.0;0.473;0.625;0.394;23.0;43.0;1610612740;117.0;0.488;0.545;0.415;21.0;45.0;VISITANTE
18/10/2019;11900078;1610612759;104.0;0.396;0.643;0.452;26.0;63.0;1610612763;91.0;0.344;0.769;0.2;20.0;57.0;CASA
18/10/2019;11900079;1610612744;124.0;0.409;0.8109999999999999;0.391;24.0;56.0;1610612747;103.0;0.41;0.667;0.406;25.0;35.0;CASA
17/10/2019;11900069;1610612753;98.0;0.429;0.667;0.364;21.0;44.0;1610612748;107.0;0.506;0.909;0.3;28.0;43.0;VISITANTE
17/10/2019;11900070;1610612741;111.0;0.441;0.737;0.326;23.0;53.0;1610612737;93.0;0.418;0.441;0.4;25.0;42.0;CASA
17/10/2019;11900071;1610612749;118.0;0.512;0.8079999999999999;0.275;26.0;58.0;1610612750;96.0;0.313;0.75;0.313;17.0;44.0;CASA
17/10/2019;11900072;1610612743;110.0;0.461;0.645;0.28600000000000003;24.0;46.0;1610612757;104.0;0.475;0.7390000000000001;0.355;21.0;52.0;CASA
17/10/2019;11900073;1610612746;87.0;0.366;0.611;0.242;21.0;39.0;1610612742;102.0;0.449;0.85;0.385;25.0;58.0;VISITANTE
16/10/2019;11900062;1610612766;110.0;0.513;0.826;0.29;24.0;37.0;1610612765;116.0;0.483;0.72;0.341;25.0;46.0;VISITANTE
16/10/2019;11900063;1610612752;96.0;0.395;0.758;0.233;22.0;44.0;1610612737;100.0;0.3670000000000001;0.818;0.294;23.0;58.0;VISITANTE
16/10/2019;11900064;1610612745;114.0;0.438;0.682;0.396;20.0;46.0;1610612759;128.0;0.5710000000000001;0.636;0.37;29.0;43.0;VISITANTE
16/10/2019;11900065;1610612760;119.0;0.461;0.815;0.405;21.0;48.0;1610612763;124.0;0.468;0.813;0.345;23.0;49.0;VISITANTE
16/10/2019;11900066;1610612762;118.0;0.451;0.733;0.467;17.0;44.0;1610612757;126.0;0.578;0.7140000000000001;0.556;21.0;44.0;VISITANTE
16/10/2019;11900068;1610612747;126.0;0.598;0.684;0.5;33.0;46.0;1610612744;93.0;0.365;0.889;0.212;10.0;34.0;CASA
15/10/2019;11900059;1610612739;95.0;0.429;0.667;0.282;19.0;32.0;1610612738;118.0;0.547;0.6559999999999999;0.405;21.0;41.0;VISITANTE
15/10/2019;11900060;1610612754;111.0;0.402;0.889;0.371;28.0;50.0;1610612750;119.0;0.43;0.625;0.324;34.0;65.0;VISITANTE
15/10/2019;11900061;1610612755;106.0;0.457;0.941;0.25;24.0;61.0;1610612765;86.0;0.326;0.857;0.231;22.0;42.0;CASA
14/10/2019;11900053;1610612748;120.0;0.457;0.778;0.405;26.0;52.0;1610612737;87.0;0.41;0.652;0.258;18.0;40.0;CASA
14/10/2019;11900054;1610612763;99.0;0.376;0.7140000000000001;0.281;22.0;50.0;1610612766;120.0;0.479;0.867;0.425;25.0;58.0;VISITANTE
14/10/2019;11900055;1610612742;107.0;0.422;0.7829999999999999;0.325;27.0;66.0;1610612760;70.0;0.326;0.563;0.147;14.0;39.0;CASA
14/10/2019;11900057;1610612762;115.0;0.488;0.8;0.257;26.0;48.0;1610612758;128.0;0.46;0.759;0.368;26.0;43.0;VISITANTE
14/10/2019;11900056;1610612756;102.0;0.4;0.833;0.281;29.0;36.0;1610612743;107.0;0.463;0.821;0.333;25.0;43.0;VISITANTE
14/10/2019;11900058;1610612747;104.0;0.418;0.769;0.348;25.0;48.0;1610612744;98.0;0.362;0.913;0.25;22.0;46.0;CASA
13/10/2019;11900046;1610612738;118.0;0.511;0.591;0.433;28.0;49.0;1610612739;72.0;0.329;0.722;0.175;11.0;42.0;CASA
13/10/2019;11900048;1610612759;114.0;0.463;0.838;0.375;24.0;38.0;1610612740;123.0;0.489;0.767;0.333;26.0;45.0;VISITANTE
13/10/2019;11900049;1610612753;94.0;0.391;0.6920000000000001;0.25;23.0;34.0;1610612755;126.0;0.525;0.784;0.419;29.0;54.0;VISITANTE
13/10/2019;11900050;1610612761;91.0;0.4;0.581;0.31;25.0;40.0;1610612741;105.0;0.411;0.813;0.3670000000000001;26.0;57.0;VISITANTE
13/10/2019;11900051;1610612764;108.0;0.4320000000000001;0.5;0.413;24.0;42.0;1610612749;115.0;0.5;0.958;0.353;26.0;44.0;VISITANTE
12/10/2019;11900044;1610612751;91.0;0.458;0.667;0.371;25.0;44.0;1610612747;77.0;0.337;0.632;0.156;14.0;39.0;CASA
12/10/2019;11900045;1610612757;118.0;0.532;0.639;0.379;26.0;41.0;1610612756;134.0;0.506;0.88;0.5329999999999999;29.0;43.0;VISITANTE
11/10/2019;11900037;1610612765;109.0;0.482;0.742;0.182;25.0;46.0;1610612739;105.0;0.43;0.792;0.353;17.0;40.0;CASA
11/10/2019;11900038;1610612754;105.0;0.439;0.7;0.353;26.0;50.0;1610612741;87.0;0.376;0.5710000000000001;0.185;14.0;48.0;CASA
